Date, Open, High, Low, Close, Volume,sigma
2020-07-10,95.335,95.98,94.7052,95.92,90257320,0.015817347222371516
2020-07-13,97.265,99.955,95.2575,95.4775,191649156,0.015957675176219703
2020-07-14,94.84,97.255,93.8775,97.0575,170989360,0.015393458292797025
2020-07-15,98.99,99.2475,96.49,97.725,153197920,0.015311337959137741
2020-07-16,96.5625,97.405,95.905,96.5225,110577680,0.015824671985574183
2020-07-17,96.9875,97.1475,95.84,96.3275,92186920,0.01570749935786292
2020-07-20,96.4163,98.5,96.0625,98.3575,90317920,0.015370443591004278
2020-07-21,99.1725,99.25,96.7425,97.0,103645844,0.01540423670014853
2020-07-22,96.6925,97.975,96.6025,97.2725,89001640,0.014564229636509876
2020-07-23,96.9985,97.0775,92.0098,92.845,197004452,0.018294426107586127
2020-07-24,90.9875,92.97,89.145,92.615,185438876,0.01663750284798127
2020-07-27,93.71,94.905,93.48,94.81,121214204,0.01668277857216239
2020-07-28,94.3675,94.5497,93.2475,93.2525,103625524,0.017171047463174438
2020-07-29,93.75,95.23,93.7125,95.04,90329244,0.01762640367420678
2020-07-30,94.1875,96.2975,93.7675,96.19,158130048,0.017752209930092556
2020-07-31,102.8838,106.415,100.825,106.26,374295500,0.028983039888918156
2020-08-03,108.2,111.6364,107.8925,108.9375,308151408,0.0291530192215765
2020-08-04,109.1325,110.79,108.3875,109.665,172792360,0.028937853418097383
2020-08-05,109.3775,110.3925,108.8975,110.0625,121991960,0.028937383127668113
2020-08-06,110.405,114.4125,109.7975,113.9025,202428920,0.029556329948962345
2020-08-07,113.205,113.675,110.2925,111.1125,198045592,0.030422386801322303
2020-08-10,112.6,113.775,110.0,112.7275,212403436,0.030396058302974874
2020-08-11,111.9688,112.4825,109.1067,109.375,187902376,0.03162920212208732
2020-08-12,110.4975,113.275,110.2975,113.01,165944828,0.031857299722399195
2020-08-13,114.43,116.0425,113.9275,115.01,210082080,0.03180632049570027
2020-08-14,114.8288,115.0,113.045,114.9075,165565204,0.03177444280348826
2020-08-17,116.0625,116.0875,113.9625,114.6075,119561436,0.03143642083454874
2020-08-18,114.3525,116.0,114.0075,115.5625,105633564,0.03139885451712757
2020-08-19,115.9833,117.1625,115.61,115.7075,145538000,0.028544479793615005
2020-08-20,115.75,118.392,115.7334,118.275,126907204,0.02840890944221396
2020-08-21,119.2625,124.868,119.25,124.37,338054656,0.029663599465911687
2020-08-24,128.6975,128.785,123.9363,125.8575,345937752,0.02870339877092299
2020-08-25,124.6975,125.1793,123.0525,124.825,211495812,0.029232483657935602
2020-08-26,126.1793,126.9925,125.0825,126.5225,163022264,0.029226698745496132
2020-08-27,127.1425,127.485,123.8325,125.01,155552408,0.02017046948956483
2020-08-28,126.0125,126.4425,124.5775,124.8075,187629920,0.019894245810775896
2020-08-31,127.58,131.0,126.0,129.04,225702703,0.02080208483934775
2020-09-01,132.76,134.8,130.53,134.18,152470094,0.021929355696605195
2020-09-02,137.59,137.98,127.0,131.4,200119016,0.022231480164435175
2020-09-03,126.91,128.84,120.5,120.88,257599594,0.029257781587257094
2020-09-04,120.07,123.7,110.89,120.96,332607188,0.029175834122559342
2020-09-08,113.95,118.99,112.68,112.82,231366594,0.03266157394910812
2020-09-09,117.26,119.14,115.26,117.32,176940500,0.033046679300029747
2020-09-10,120.36,120.5,112.5,113.49,182274406,0.033770786921308756
2020-09-11,114.57,115.23,110.0,112.0,180860297,0.03390216714542712
2020-09-14,114.72,115.93,112.8,115.355,140150094,0.034620797464407965
2020-09-15,118.33,118.829,113.61,115.54,184642000,0.03457514797786568
2020-09-16,115.23,116.0,112.04,112.13,155026703,0.03525497677810975
2020-09-17,109.72,112.2,108.71,110.34,178011016,0.03494276001061098
2020-09-18,110.4,110.88,106.09,106.84,287104906,0.032875218481395546
2020-09-21,104.54,110.19,103.1,110.08,195713797,0.03373612338744328
2020-09-22,112.68,112.86,109.16,111.81,183055391,0.03411227904276831
2020-09-23,111.62,112.11,106.77,107.12,150718703,0.0347836442934265
2020-09-24,105.17,110.25,105.0,108.22,167743297,0.035021110762665404
2020-09-25,108.43,112.44,107.67,112.28,149981406,0.03647409414628183
2020-09-28,115.01,115.32,112.78,114.96,137672406,0.03594919092299449
2020-09-29,114.55,115.31,113.57,114.09,100060492,0.03423682154695115
2020-09-30,113.79,117.26,113.62,115.81,142675203,0.03447825291442459
2020-10-01,117.64,117.72,115.83,116.79,116120398,0.02955049715970411
2020-10-02,112.89,115.37,112.22,113.02,144712000,0.03037812377597497
2020-10-05,113.91,116.65,113.55,116.5,106243797,0.027015601791144112
2020-10-06,115.7,116.12,112.25,113.16,161498203,0.02624681336696173
2020-10-07,114.62,115.55,114.13,115.08,96848992,0.02543903669454968
2020-10-08,116.25,116.4,114.5901,114.97,83477148,0.02521466499563664
2020-10-09,115.28,117.0,114.92,116.97,100506898,0.02458910766848055
2020-10-12,120.06,125.18,119.2845,124.4,240226797,0.028467797868707526
2020-10-13,125.27,125.39,119.65,121.1,262330500,0.028278480287118476
2020-10-14,121.0,123.03,119.62,121.19,151062297,0.027865667843586368
2020-10-15,118.72,121.2,118.15,120.71,112559203,0.026510795473450286
2020-10-16,121.28,121.548,118.81,119.02,115393797,0.02627256827554797
2020-10-19,119.96,120.419,115.66,115.98,120639297,0.02698445212374469
2020-10-20,116.2,118.98,115.63,117.51,124423695,0.024844996165051234
2020-10-21,116.67,118.705,116.45,116.87,89945984,0.024927395789660703
2020-10-22,117.45,118.04,114.59,115.75,101988000,0.023760146809053643
2020-10-23,116.39,116.55,114.28,115.04,82572648,0.023207263748302013
2020-10-26,114.01,116.55,112.88,115.05,111850703,0.02312961439079102
2020-10-27,115.49,117.28,114.5399,116.6,92276766,0.023077081112428004
2020-10-28,115.05,115.43,111.1,111.2,143937797,0.025350565702247366
2020-10-29,112.37,116.93,112.2,115.32,146129203,0.025777940433213648
2020-10-30,111.06,111.99,107.72,108.86,190573500,0.027881432367470312
2020-11-02,109.11,110.68,107.32,108.77,122866898,0.02719133909898431
2020-11-03,109.66,111.49,108.73,110.44,107624398,0.027132151377709024
2020-11-04,114.14,115.59,112.35,114.95,138235500,0.028845657554573793
2020-11-05,117.95,119.62,116.8686,119.03,126387102,0.02972404205894149
2020-11-06,118.32,119.2,116.13,118.69,114457906,0.02562789564809656
2020-11-09,120.5,121.99,116.05,116.32,154515297,0.025323740880726826
2020-11-10,115.55,117.59,114.13,115.97,138023391,0.025317340830916572
2020-11-11,117.19,119.63,116.44,119.49,112295000,0.02637225124326809
2020-11-12,119.62,120.53,118.57,119.21,103350703,0.02616823843143987
2020-11-13,119.44,119.6717,117.87,119.26,81688594,0.025404483720130468
2020-11-16,118.92,120.99,118.146,120.3,91183023,0.025313410487908798
2020-11-17,119.55,120.6741,118.96,119.39,74270969,0.025350530707454653
2020-11-18,118.61,119.82,118.0,118.03,76322109,0.02539751616709399
2020-11-19,117.59,119.06,116.81,118.64,74112969,0.025345169406420606
2020-11-20,118.64,118.77,117.29,117.34,73604289,0.025515858278007817
2020-11-23,117.18,117.6202,113.75,113.85,127959297,0.026289452679845175
2020-11-24,113.91,115.85,112.59,115.17,113874203,0.02399167391356618
2020-11-25,115.55,116.75,115.17,116.03,76499234,0.02251333979854054
2020-11-27,116.57,117.49,116.22,116.59,46691328,0.01786527240828399
2020-11-30,116.97,120.97,116.81,119.05,169410203,0.018255950857551353
2020-12-01,121.01,123.4693,120.01,122.72,128166797,0.019074031376151487
2020-12-02,122.02,123.37,120.89,123.08,89004203,0.01707642729318921
2020-12-03,123.52,123.78,122.21,122.94,78967633,0.015263950691405001
2020-12-04,122.6,122.8608,121.52,122.25,78260414,0.01532376474744091
2020-12-07,122.31,124.57,122.25,123.75,86711992,0.014560861931161432
2020-12-08,124.37,124.98,123.09,124.38,82225516,0.014482263563631338
2020-12-09,124.53,125.95,121.0,121.78,115089203,0.014026231113003808
2020-12-10,120.5,123.87,120.15,123.24,81312172,0.014215282917151746
2020-12-11,122.43,122.76,120.55,122.41,86939789,0.014349323237505469
2020-12-14,122.6,123.35,121.54,121.78,79075992,0.014312704964785717
2020-12-15,124.34,127.9,124.13,127.88,157572297,0.018072095771267865
2020-12-16,127.41,128.37,126.56,127.81,98208594,0.017734594793213154
2020-12-17,128.9,129.58,128.045,128.7,94359805,0.01774399880118405
2020-12-18,128.96,129.1,126.12,126.655,192541500,0.018015775496134652
2020-12-21,125.02,128.31,123.449,128.23,121251602,0.016100254449196324
2020-12-22,131.61,134.405,129.65,131.88,169351812,0.016850293772597922
2020-12-23,132.16,132.43,130.78,130.96,88223688,0.017164651251604008
2020-12-24,131.32,133.46,131.1,131.97,54930059,0.017161520344545187
2020-12-28,133.99,137.34,133.51,136.69,124486203,0.018147606291094978
2020-12-29,138.05,138.789,134.3409,134.87,121047297,0.017811303975361608
2020-12-30,135.58,135.99,133.4,133.72,96452117,0.01808177891881693
2020-12-31,134.08,134.74,131.72,132.69,99116594,0.01825788746698746
2021-01-04,133.52,133.6116,126.76,129.41,143301906,0.019322384429117243
2021-01-05,128.89,131.74,128.43,131.01,97664898,0.0193248509234294
2021-01-06,127.72,131.0499,126.382,126.6,155088000,0.021077475590131015
2021-01-07,128.36,131.63,127.86,130.92,109578203,0.02165291434677007
2021-01-08,132.43,132.63,130.23,132.05,105158203,0.02159803640711591
2021-01-11,129.19,130.17,128.5,128.98,100620898,0.022366664370928595
2021-01-12,128.5,129.69,126.86,128.8,91951148,0.022307327384223318
2021-01-13,128.76,131.45,128.49,130.89,88636828,0.019531899425896126
2021-01-14,130.8,131.0,128.76,128.91,90221758,0.01989589471784702
2021-01-15,128.78,130.2242,127.0,127.14,111598492,0.020095808335266068
2021-01-19,127.78,128.71,126.938,127.83,90757328,0.01977854192242489
2021-01-20,128.66,132.49,128.55,132.03,104319508,0.020972168002995412
2021-01-21,133.8,139.67,133.59,136.87,120529508,0.021626165948476824
2021-01-22,136.28,139.85,135.02,139.07,114459398,0.021730443295783244
2021-01-25,143.07,145.09,136.54,142.92,157611703,0.02242312207760706
2021-01-26,143.6,144.3,141.37,143.16,98390562,0.02110237848079834
2021-01-27,143.43,144.3,140.41,142.06,140843812,0.020904359567971622
2021-01-28,139.52,141.99,136.7,137.09,142621109,0.02252904235149009
2021-01-29,135.83,136.74,130.21,131.96,177523812,0.024178408584474183
2021-02-01,133.75,135.38,130.93,134.14,106239797,0.02368328376404001
2021-02-02,135.73,136.31,134.61,134.99,83305367,0.023579117594033052
2021-02-03,135.76,135.77,133.61,133.94,89880945,0.022116396755604645
2021-02-04,136.3,137.4,134.59,137.39,84183055,0.021542459957258165
2021-02-05,137.35,137.42,135.86,136.76,75693828,0.021555799056283385
2021-02-08,136.03,136.96,134.92,136.91,71297211,0.020672882138540294
2021-02-09,136.62,137.877,135.85,136.01,76774211,0.020772779416425857
2021-02-10,136.48,136.99,134.4,135.39,73046562,0.020588197537156468
2021-02-11,135.9,136.39,133.77,135.13,64280031,0.02019773007164272
2021-02-12,134.35,135.53,133.6921,135.37,60145129,0.019807455148344463
2021-02-16,135.49,136.01,132.79,133.19,80576320,0.02030041284777457
2021-02-17,131.25,132.22,129.47,130.84,98085250,0.019370341415432674
2021-02-18,129.2,129.995,127.41,129.71,96856750,0.01723935696597983
2021-02-19,130.24,130.71,128.8,129.87,87668828,0.016669118168378277
2021-02-22,128.01,129.72,125.6,126.0,103916398,0.015900667635646414
2021-02-23,123.76,126.71,118.39,125.86,158272984,0.015833779104087085
2021-02-24,124.94,125.56,122.23,125.35,111039906,0.015842343053255797
2021-02-25,124.68,126.4585,120.54,120.99,148199500,0.01582212013830748
2021-02-26,122.59,124.85,121.2,121.26,164560406,0.014020369994370396
2021-03-01,123.75,127.93,122.79,127.79,116307906,0.01888050449467673
2021-03-02,128.41,128.72,125.01,125.12,102260898,0.019212482868653614
2021-03-03,124.81,125.71,121.84,122.06,112966305,0.01977633579002211
2021-03-04,121.75,123.6,118.62,120.13,178155016,0.018477126791789845
2021-03-05,120.98,121.935,117.57,121.42,153766594,0.01891221174901186
2021-03-08,120.93,121.0,116.21,116.36,154376609,0.02049074562650262
2021-03-09,119.03,122.06,118.79,121.085,129525797,0.023371184009548043
2021-03-10,121.69,122.17,119.45,119.98,111943297,0.023380731044888175
2021-03-11,122.54,123.21,121.26,121.96,103026492,0.023938315327182737
2021-03-12,120.4,121.17,119.16,121.03,88105047,0.023885107618172342
2021-03-15,121.41,124.0,120.42,123.99,92590562,0.02469379732511159
2021-03-16,125.7,127.22,124.715,125.57,115227906,0.024709042321389516
2021-03-17,124.05,125.8599,122.336,124.76,111932602,0.024680878483056338
2021-03-18,122.88,123.18,120.32,120.53,121469797,0.025738065493066845
2021-03-19,119.9,121.43,119.675,119.99,185549500,0.024950093912806184
2021-03-22,120.33,123.87,120.26,123.39,111912305,0.02592209776161567
2021-03-23,123.33,124.24,122.14,122.54,95467133,0.02595047220667698
2021-03-24,122.82,122.9,120.065,120.09,88530484,0.02508426839104
2021-03-25,119.54,121.66,119.0,120.59,98844680,0.025098142913766906
2021-03-26,120.35,121.48,118.92,121.21,94071234,0.021525930060169784
2021-03-29,121.65,122.58,120.7299,121.39,80819203,0.02107448228631051
2021-03-30,120.11,120.4031,118.86,119.9,85671922,0.020511223263530408
2021-03-31,121.65,123.52,121.15,122.15,118323797,0.020633241718440158
2021-04-01,123.66,124.18,122.49,123.0,75089125,0.02055301436815846
2021-04-05,123.87,126.1601,123.07,125.9,88651188,0.01838447385662538
2021-04-06,126.5,127.13,125.65,126.21,80171250,0.016147916042605907
2021-04-07,125.83,127.92,125.14,127.9,83466719,0.016088309400818682
2021-04-08,128.95,130.39,128.52,130.36,88844594,0.016222640654792994
2021-04-09,129.8,133.04,129.47,132.995,106686703,0.016405107877125118
2021-04-12,132.52,132.85,130.63,131.24,91419984,0.01621020438043998
2021-04-13,132.44,134.66,131.93,134.43,91266555,0.016797990825278407
2021-04-14,134.94,135.0,131.655,132.03,87222781,0.017375621670369473
2021-04-15,133.82,135.0,133.64,134.5,89347102,0.015202255075339465
2021-04-16,134.3,134.67,133.28,134.16,84922391,0.015134660389119274
2021-04-19,133.51,135.47,133.34,134.84,94264227,0.014135364351548406
2021-04-20,135.02,135.53,131.81,133.11,94812352,0.014469507318942063
2021-04-21,132.36,133.75,131.3001,133.5,68847133,0.01321860776045937
2021-04-22,133.04,134.15,131.41,131.94,84566461,0.013805949019953514
2021-04-23,132.16,135.12,132.16,134.32,78756781,0.014134961455526965
2021-04-26,134.83,135.06,133.56,134.72,66905070,0.014115454941149637
2021-04-27,135.01,135.41,134.11,134.39,66015797,0.013594907555980841
2021-04-28,134.31,135.02,133.08,133.58,107760094,0.013502220250621573
2021-04-29,136.47,137.07,132.45,133.48,151100984,0.013549616161043184
2021-04-30,131.78,133.56,131.065,131.46,109839508,0.013415429872139192
2021-05-03,132.04,134.07,131.83,132.54,75135102,0.013482577634604047
2021-05-04,131.19,131.4899,126.7,127.85,137564703,0.015775531315266347
2021-05-05,129.2,130.45,127.97,128.1,84000898,0.015094443279049529
2021-05-06,127.89,129.75,127.13,129.74,78128328,0.01460891351970055
2021-05-07,130.85,131.2582,129.475,130.21,78973273,0.014349008658349472
2021-05-10,129.41,129.54,126.81,126.85,88071234,0.01417599280706414
2021-05-11,123.5,126.27,122.77,125.91,126142797,0.01376265614682267
2021-05-12,123.4,124.64,122.25,122.77,112172305,0.0136853225963319
2021-05-13,124.58,126.15,124.26,124.97,105861297,0.014636666377416311
2021-05-14,126.25,127.89,125.85,127.45,81917953,0.015491839438153788
2021-05-17,126.82,126.93,125.17,126.27,74116555,0.015385289238129152
2021-05-18,126.56,126.99,124.78,124.85,63342930,0.015442775886804297
2021-05-19,123.16,124.915,122.86,124.69,92611992,0.015316824388633675
2021-05-20,125.23,127.72,125.1,127.31,76857117,0.015555539055192576
2021-05-21,127.82,128.0,125.21,125.43,79295438,0.01572734294861118
2021-05-24,126.01,127.94,125.94,127.1,63092953,0.016202023912206428
2021-05-25,127.82,128.32,126.32,126.9,72009477,0.01618503955159037
2021-05-26,126.955,127.39,126.42,126.85,56575922,0.01618746274254761
2021-05-27,126.44,127.64,125.08,125.28,94625602,0.016080445463263274
2021-05-28,125.57,125.8,124.55,124.61,71311109,0.01588248662866091
2021-06-01,125.08,125.35,123.94,124.28,67637117,0.013831173242167526
2021-06-02,124.28,125.24,124.05,125.06,59278859,0.013924588837122567
2021-06-03,124.68,124.85,123.13,123.54,76229172,0.013708615251482571
2021-06-04,124.07,126.16,123.85,125.89,75169344,0.014520940606791355
2021-06-07,126.17,126.32,124.8321,125.9,71057555,0.013293666132077966
2021-06-08,126.6,128.46,126.2101,126.74,74403766,0.013268467533562941
2021-06-09,127.21,127.75,126.52,127.13,56877941,0.011764179792946338
2021-06-10,127.02,128.19,125.94,126.11,71186414,0.011298317606455426
2021-06-11,126.53,127.44,126.1,127.35,53522367,0.01055700149757178
2021-06-14,127.82,130.54,127.07,130.48,96906484,0.011698613559976263
2021-06-15,129.94,130.6,129.39,129.64,62746328,0.01145028884809105
2021-06-16,130.37,130.89,128.461,130.15,91815031,0.011428600604806308
2021-06-17,129.8,132.55,129.65,131.79,96721672,0.01081050144768155
2021-06-18,130.71,131.51,130.24,130.46,108953297,0.010458065821420656
2021-06-21,130.3,132.41,129.21,132.3,79663320,0.010506472974972607
2021-06-22,132.13,134.08,131.62,133.98,74783617,0.010732123764006103
2021-06-23,133.77,134.32,133.23,133.7,60214199,0.010768171125167567
2021-06-24,134.45,134.64,132.93,133.41,68711000,0.010207546463224637
2021-06-25,133.46,133.89,132.81,133.11,70783750,0.010084616592585601
2021-06-28,133.41,135.245,133.35,134.78,62111301,0.01016981020116235
2021-06-29,134.8,136.49,134.35,136.33,64556078,0.010295290448945246
2021-06-30,136.17,137.41,135.87,136.96,63261391,0.009464284208997467
2021-07-01,136.6,137.33,135.76,137.27,52485781,0.008896418407449884
2021-07-02,137.9,140.0,137.745,139.96,78945570,0.009454410221033984
2021-07-06,140.07,143.15,140.07,142.02,108181797,0.009681191191889685
2021-07-07,143.535,144.89,142.66,144.57,104911602,0.01002278008650428
2021-07-08,141.58,144.06,140.665,143.24,105575508,0.010122810039410514
2021-07-09,142.75,145.65,142.6522,145.11,99890797,0.010203567404758323
2021-07-12,146.21,146.32,144.0,144.5,76299719,0.009556095371441241
2021-07-13,144.03,147.46,143.63,145.64,100827102,0.009123134014585052
2021-07-14,148.1,149.57,147.68,149.15,127050797,0.009979806323079602
2021-07-15,149.24,150.0,147.09,148.48,106820305,0.010237239347074451
2021-07-16,148.46,149.76,145.88,146.39,93251430,0.010626043016105433
2021-07-19,143.75,144.07,141.67,142.45,121434602,0.01285097028771196
2021-07-20,143.46,147.0997,142.96,146.15,96350039,0.01368535582885071
2021-07-21,145.53,146.13,144.63,145.4,74993453,0.013786311687526944
2021-07-22,145.935,148.195,145.81,146.8,77338156,0.013734124048621146
2021-07-23,147.55,148.7177,146.92,148.56,71447422,0.013697192992428418
2021-07-26,148.27,149.83,147.7,148.99,72434086,0.013615171587460995
2021-07-27,149.12,149.21,145.55,146.77,104818602,0.01428620054320374
2021-07-28,144.81,146.97,142.54,144.98,118931203,0.014757947827548383
2021-07-29,144.685,146.55,144.58,145.64,56699480,0.0147600586566208
2021-07-30,144.38,146.33,144.11,145.86,70440633,0.014218729559436245
2021-08-02,146.36,146.95,145.25,145.52,62879961,0.013924495872691078
2021-08-03,145.81,148.045,145.18,147.36,64786621,0.013623195401558522
2021-08-04,147.27,147.79,146.28,146.95,56368273,0.013432008248800106
2021-08-05,146.98,147.84,146.17,147.06,46397672,0.013133808022479277
2021-08-06,146.35,147.11,145.63,146.14,54126809,0.013185446994895442
2021-08-09,146.2,146.7,145.52,146.09,48908688,0.013070013091458508
2021-08-10,146.44,147.71,145.3,145.6,69023078,0.01173539564352975
2021-08-11,146.05,146.72,145.53,145.86,48493461,0.011725982102567995
2021-08-12,146.19,149.05,145.84,148.89,73779109,0.012259211480143082
2021-08-13,148.97,149.4444,148.27,149.1,59375008,0.010236168232151894
2021-08-16,148.535,151.19,146.47,151.12,103558797,0.008968375153662216
2021-08-17,150.23,151.68,149.09,150.19,92229742,0.009015215294428156
2021-08-18,149.8,150.72,146.15,146.36,86325992,0.01074510379280461
2021-08-19,145.03,148.0,144.5,146.7,86960312,0.010362798685123388
2021-08-20,147.44,148.5,146.78,148.19,60549633,0.010629808450458663
2021-08-23,148.31,150.19,147.89,149.71,60131809,0.010261321353549433
2021-08-24,149.45,150.86,149.15,149.62,48606434,0.009759526807629915
2021-08-25,149.81,150.32,147.8,148.36,58991301,0.010000105654498312
2021-08-26,148.35,149.12,147.51,147.54,48597199,0.010110722589172977
2021-08-27,147.48,148.75,146.83,148.6,55802391,0.01019014063654128
2021-08-30,149.0,153.49,148.61,153.12,90956719,0.011964874762681314
2021-08-31,152.66,152.8,151.29,151.83,86453117,0.012160882120135372
2021-09-01,152.83,154.98,152.34,152.51,80313711,0.012173226555707703
2021-09-02,153.87,154.72,152.4,153.65,71171320,0.012063769954922298
2021-09-03,153.76,154.63,153.09,154.3,57866070,0.01204510117288092
2021-09-07,154.97,157.26,154.39,156.69,82278258,0.01227081400576583
2021-09-08,156.98,157.04,153.975,155.11,74420211,0.012681937009470796
2021-09-09,155.49,156.11,153.95,154.07,57305727,0.012135724969492235
2021-09-10,155.0,155.48,148.7,148.97,140893203,0.014551011703046447
2021-09-13,150.63,151.42,148.75,149.55,102404305,0.014218410751112423
2021-09-14,150.35,151.07,146.91,148.12,109296305,0.014315485005424618
2021-09-15,148.56,149.44,146.37,149.03,83281320,0.013046030334436886
2021-09-16,148.44,148.97,147.221,148.79,68034148,0.013055623526839383
2021-09-17,148.82,148.82,145.76,146.06,129868797,0.013552135309723498
2021-09-20,143.8,144.84,141.27,142.94,123478898,0.014066713504402686
2021-09-21,143.93,144.6,142.78,143.43,75833961,0.0141246135058601
2021-09-22,144.45,146.43,143.7001,145.85,76404336,0.01467944060761122
2021-09-23,146.65,147.08,145.64,146.83,64838168,0.014728908356119784
2021-09-24,145.66,147.4701,145.56,146.92,53477871,0.014623872061873985
2021-09-27,145.47,145.96,143.82,145.37,74150727,0.01270718484419611
2021-09-28,143.25,144.75,141.69,141.91,108972305,0.013556478220215018
2021-09-29,142.47,144.45,142.03,142.83,74602039,0.013629304494557067
2021-09-30,143.66,144.378,141.28,141.5,89056656,0.013430795765667783
2021-10-01,141.9,142.92,139.1101,142.65,94639586,0.013596067843553085
2021-10-04,141.76,142.21,138.27,139.14,98322008,0.013508628632572916
2021-10-05,139.49,142.24,139.36,141.11,80861055,0.014240971764530461
2021-10-06,139.47,142.15,138.37,142.0,83221117,0.01445900311161393
2021-10-07,143.06,144.215,142.72,143.29,61732660,0.012929986489801083
2021-10-08,144.03,144.1781,142.56,142.9,58773160,0.012852325122076508
2021-10-11,142.27,144.81,141.81,142.81,64452219,0.01273524336744467
2021-10-12,143.23,143.25,141.0401,141.51,73035859,0.012684337492305907
2021-10-13,141.235,141.4,139.2,140.91,78762719,0.012686770372497928
2021-10-14,142.11,143.88,141.51,143.76,69907102,0.013136046298188398
2021-10-15,143.77,144.895,143.51,144.84,67940328,0.01226047643614637
2021-10-18,143.445,146.84,143.16,146.55,85589188,0.012509638154170367
2021-10-19,147.01,149.17,146.55,148.76,76378891,0.012391157970825593
2021-10-20,148.7,149.7539,148.12,149.26,58418793,0.012330556775395556
2021-10-21,148.81,149.64,147.87,149.48,61420992,0.012330883328640723
2021-10-22,149.69,150.18,148.64,148.69,58883441,0.012114599198164452
2021-10-25,148.68,149.37,147.6211,148.64,50720559,0.010507370843453453
2021-10-26,149.33,150.84,149.0101,149.32,60893398,0.010476199019127778
2021-10-27,149.36,149.73,148.49,148.85,56094930,0.010184964030839957
2021-10-28,149.82,153.165,149.72,152.57,100077906,0.011350689896542357
2021-10-29,147.215,149.94,146.4128,149.8,124953203,0.010526607870671958
2021-11-01,148.985,149.7,147.8,148.96,74588258,0.010437507966781197
2021-11-02,148.66,151.57,148.65,150.02,69121992,0.010453793108337358
2021-11-03,150.39,151.97,149.82,151.49,54511527,0.01047834159397999
2021-11-04,151.58,152.43,150.64,150.96,60394621,0.01050333155347432
2021-11-05,151.89,152.2,150.06,151.28,65463879,0.010470244783879031
2021-11-08,151.41,151.57,150.16,150.44,55020871,0.010270343348622845
2021-11-09,150.2,151.428,150.0601,150.81,56787930,0.010111759850107808
2021-11-10,150.02,150.13,147.85,147.92,65187090,0.010548239480307154
2021-11-11,148.96,149.43,147.681,147.87,40999953,0.010455265918657848
2021-11-12,148.43,150.4,147.48,149.99,63804008,0.010613596553809316
2021-11-15,150.37,151.88,149.43,150.0,59222801,0.010073867264173931
2021-11-16,149.94,151.488,149.34,151.0,59256207,0.010154518466498423
2021-11-17,150.995,155.0,150.99,153.49,88807000,0.010786175971312737
2021-11-18,153.71,158.67,153.05,157.87,137827703,0.0122978966077524
2021-11-19,157.65,161.02,156.5328,160.55,117305602,0.012655195085224752
2021-11-22,161.68,165.7,161.0,161.02,117467906,0.012657697285575416
2021-11-23,161.12,161.8,159.0601,161.41,96041906,0.012545652348717564
2021-11-24,160.75,162.14,159.64,161.94,69463617,0.011506538775364783
2021-11-26,159.565,160.45,156.36,156.81,76959750,0.013195419535822726
2021-11-29,159.37,161.19,158.7901,160.24,88748227,0.01375258184170834
2021-11-30,159.985,165.52,159.92,165.3,174048094,0.015141384868577136
2021-12-01,167.48,170.3,164.53,164.77,152423016,0.015216974240997647
2021-12-02,158.735,164.2,157.8,163.76,136739203,0.015305926211400452
2021-12-03,164.02,164.96,159.72,161.84,118023102,0.015743949510750303
2021-12-06,164.29,167.8799,164.28,165.32,107497000,0.016082862546788725
2021-12-07,169.08,171.58,168.34,171.18,120405398,0.017500139304520514
2021-12-08,172.125,175.96,170.7,175.08,116998898,0.0166640239363332
2021-12-09,174.91,176.75,173.92,174.56,108923695,0.016757019725005123
2021-12-10,175.205,179.63,174.69,179.45,115402703,0.01728865598718181
2021-12-13,181.115,182.13,175.53,175.74,153236984,0.018535491021520172
2021-12-14,175.25,177.74,172.21,174.33,139380406,0.0189200204444322
2021-12-15,175.11,179.5,172.3108,179.3,131063297,0.019422406438486674
2021-12-16,179.28,181.14,170.75,172.26,150185797,0.021619778610689547
2021-12-17,169.93,173.47,169.69,171.14,195923391,0.021557456343059108
2021-12-20,168.28,170.58,167.46,169.75,107499102,0.02172464891942257
2021-12-21,171.555,173.2,169.12,172.99,91185914,0.022033961444411315
2021-12-22,173.04,175.86,172.15,175.64,92135297,0.022188218116843343
2021-12-23,175.85,176.8499,175.27,176.28,68356570,0.02039432976013055
2021-12-27,177.085,180.42,177.07,180.33,74919586,0.02044232790067368
2021-12-28,180.16,181.33,178.53,179.29,79144336,0.019671246353362183
2021-12-29,179.33,180.63,178.14,179.38,62348930,0.01960917024311098
2021-12-30,179.47,180.57,178.09,178.2,59773008,0.019623148305657593
2021-12-31,178.085,179.23,177.26,177.57,64062262,0.019331519288180908
2022-01-03,177.83,182.88,177.71,182.01,104701203,0.019512710541640693
2022-01-04,182.63,182.94,179.12,179.7,99310438,0.018472248519864693
2022-01-05,179.61,180.17,174.64,174.92,94537602,0.018960424433587583
2022-01-06,172.7,175.3,171.64,172.0,96903961,0.019342314434883264
2022-01-07,172.89,174.14,171.03,172.17,86709148,0.018073341239183
2022-01-10,169.08,172.5,168.17,172.19,106765602,0.017501661280726548
2022-01-11,172.32,175.18,170.82,175.08,76138312,0.017864495649881677
2022-01-12,176.12,177.18,174.82,175.53,74805172,0.016537056815426734
2022-01-13,175.78,176.62,171.79,172.19,84505758,0.01445563220821689
2022-01-14,171.34,173.78,171.09,173.07,80440781,0.014407414186977616
